Datetime,Close
2017-09-25,4291000.0
2017-09-26,4380000.0
2017-09-27,4527000.0
2017-09-28,4560000.0
2017-09-29,4669000.0
2017-09-30,4788000.0
2017-10-01,4886000.0
2017-10-02,5058000.0
2017-10-03,4906000.0
2017-10-04,4887000.0
2017-10-05,4954000.0
2017-10-06,5000000.0
2017-10-07,4962000.0
2017-10-08,5070000.0
2017-10-09,5389000.0
2017-10-10,5518000.0
2017-10-11,5543000.0
2017-10-12,5935000.0
2017-10-13,6576000.0
2017-10-14,6566000.0
2017-10-15,6312000.0
2017-10-16,6459000.0
2017-10-17,6376000.0
2017-10-18,5939000.0
2017-10-19,6441000.0
2017-10-20,6677000.0
2017-10-21,7063000.0
2017-10-22,6983000.0
2017-10-23,6732000.0
2017-10-24,6559000.0
2017-10-25,6450000.0
2017-10-26,6790000.0
2017-10-27,6714000.0
2017-10-28,6704000.0
2017-10-29,6676000.0
2017-10-30,6884000.0
2017-10-31,7265000.0
2017-11-01,7475000.0
2017-11-02,8110000.0
2017-11-03,8255000.0
2017-11-04,8188000.0
2017-11-05,8580000.0
2017-11-06,8318000.0
2017-11-07,8113000.0
2017-11-08,8419000.0
2017-11-09,8144000.0
2017-11-10,7645000.0
2017-11-11,7303000.0
2017-11-12,7315000.0
2017-11-13,7477000.0
2017-11-14,7506000.0
2017-11-15,8184000.0
2017-11-16,8410000.0
2017-11-17,8712000.0
2017-11-18,8546000.0
2017-11-19,8548000.0
2017-11-20,8965000.0
2017-11-21,9133000.0
2017-11-22,9089000.0
2017-11-23,9076000.0
2017-11-24,9087000.0
2017-11-25,9463000.0
2017-11-26,10112000.0
2017-11-27,11006000.0
2017-11-28,11638000.0
2017-11-29,13264000.0
2017-11-30,10700000.0
2017-12-01,12264000.0
2017-12-02,12640000.0
2017-12-03,13304000.0
2017-12-04,13432000.0
2017-12-05,14222000.0
2017-12-06,16100000.0
2017-12-07,20511000.0
2017-12-08,20680000.0
2017-12-09,17505000.0
2017-12-10,17810000.0
2017-12-11,18860000.0
2017-12-12,19170000.0
2017-12-13,18668000.0
2017-12-14,18900000.0
2017-12-15,19893000.0
2017-12-16,21192000.0
2017-12-17,22045000.0
2017-12-18,21939000.0
2017-12-19,22081000.0
2017-12-20,22833000.0
2017-12-21,22001000.0
2017-12-22,17306000.0
2017-12-23,20601000.0
2017-12-24,19500000.0
2017-12-25,19386000.0
2017-12-26,22548000.0
2017-12-27,21536000.0
2017-12-28,19682000.0
2017-12-29,19093000.0
2017-12-30,18171000.0
2017-12-31,18713000.0
2018-01-01,18669000.0
2018-01-02,19054000.0
2018-01-03,20359000.0
2018-01-04,21627000.0
2018-01-05,25991000.0
2018-01-06,24692000.0
2018-01-07,25988000.0
2018-01-08,24200000.0
2018-01-09,23739000.0
2018-01-10,21106000.0
2018-01-11,20009000.0
2018-01-12,20164000.0
2018-01-13,21157000.0
2018-01-14,19119000.0
2018-01-15,19680000.0
2018-01-16,15699000.0
2018-01-17,11901000.0
2018-01-18,14907000.0
2018-01-19,14966000.0
2018-01-20,16565000.0
2018-01-21,14221000.0
2018-01-22,13362000.0
2018-01-23,12916000.0
2018-01-24,13299000.0
2018-01-25,12917000.0
2018-01-26,12568000.0
2018-01-27,12530000.0
2018-01-28,13314000.0
2018-01-29,12855000.0
2018-01-30,12123000.0
2018-01-31,11039000.0
2018-02-01,10450000.0
2018-02-02,8944000.0
2018-02-03,9679000.0
2018-02-04,9437000.0
2018-02-05,8336000.0
2018-02-06,7867000.0
2018-02-07,8872000.0
2018-02-08,9405000.0
2018-02-09,9567000.0
2018-02-10,9900000.0
2018-02-11,9760000.0
2018-02-12,9765000.0
2018-02-13,9900000.0
2018-02-14,10430000.0
2018-02-15,11070000.0
2018-02-16,11357000.0
2018-02-17,11830000.0
2018-02-18,12240000.0
2018-02-19,12321000.0
2018-02-20,13402000.0
2018-02-21,12954000.0
2018-02-22,11886000.0
2018-02-23,12068000.0
2018-02-24,11526000.0
2018-02-25,10991000.0
2018-02-26,11518000.0
2018-02-27,11985000.0
2018-02-28,11933000.0
2018-03-01,11999000.0
2018-03-02,12194000.0
2018-03-03,12694000.0
2018-03-04,12374000.0
2018-03-05,12570000.0
2018-03-06,12311000.0
2018-03-07,11928000.0
2018-03-08,10958000.0
2018-03-09,10295000.0
2018-03-10,10357000.0
2018-03-11,10161000.0
2018-03-12,10391000.0
2018-03-13,10053000.0
2018-03-14,9700000.0
2018-03-15,9124000.0
2018-03-16,9184000.0
2018-03-17,8727000.0
2018-03-18,8251000.0
2018-03-19,9438000.0
2018-03-20,9465000.0
2018-03-21,10019000.0
2018-03-22,9514000.0
2018-03-23,9512000.0
2018-03-24,9903000.0
2018-03-25,9580000.0
2018-03-26,9028000.0
2018-03-27,8875000.0
2018-03-28,8644000.0
2018-03-29,8235000.0
2018-03-30,7620000.0
2018-03-31,7797000.0
2018-04-01,7177000.0
2018-04-02,7578000.0
2018-04-03,8028000.0
2018-04-04,7585000.0
2018-04-05,7390000.0
2018-04-06,7222000.0
2018-04-07,7437000.0
2018-04-08,7604000.0
2018-04-09,7375000.0
2018-04-10,7328000.0
2018-04-11,7410000.0
2018-04-12,7895000.0
2018-04-13,8412000.0
2018-04-14,8332000.0
2018-04-15,8578000.0
2018-04-16,8562000.0
2018-04-17,8601000.0
2018-04-18,8500000.0
2018-04-19,8885000.0
2018-04-20,9137000.0
2018-04-21,9423000.0
2018-04-22,9640000.0
2018-04-23,9717000.0
2018-04-24,10065000.0
2018-04-25,9910000.0
2018-04-26,9762000.0
2018-04-27,10050000.0
2018-04-28,10045000.0
2018-04-29,10088000.0
2018-04-30,10130000.0
2018-05-01,9854000.0
2018-05-02,9953000.0
2018-05-03,10359000.0
2018-05-04,10616000.0
2018-05-05,10862000.0
2018-05-06,10569000.0
2018-05-07,10365000.0
2018-05-08,10188000.0
2018-05-09,10349000.0
2018-05-10,10288000.0
2018-05-11,9419000.0
2018-05-12,9491000.0
2018-05-13,9733000.0
2018-05-14,9800000.0
2018-05-15,9593000.0
2018-05-16,9191000.0
2018-05-17,9280000.0
2018-05-18,9044000.0
2018-05-19,9175000.0
2018-05-20,9208000.0
2018-05-21,9349000.0
2018-05-22,9185000.0
2018-05-23,8896000.0
2018-05-24,8369000.0
2018-05-25,8285000.0
2018-05-26,8283000.0
2018-05-27,8159000.0
2018-05-28,8059000.0
2018-05-29,8255000.0
2018-05-30,8214000.0
2018-05-31,8339000.0
2018-06-01,8200000.0
2018-06-02,8330000.0
2018-06-03,8378000.0
2018-06-04,8238000.0
2018-06-05,8183000.0
2018-06-06,8340000.0
2018-06-07,8356000.0
2018-06-08,8289000.0
2018-06-09,8304000.0
2018-06-10,7995000.0
2018-06-11,7422000.0
2018-06-12,7510000.0
2018-06-13,7162000.0
2018-06-14,7131000.0
2018-06-15,7296000.0
2018-06-16,7178000.0
2018-06-17,7243000.0
2018-06-18,7216000.0
2018-06-19,7553000.0
2018-06-20,7530000.0
2018-06-21,7491000.0
2018-06-22,7098000.0
2018-06-23,6977000.0
2018-06-24,6762000.0
2018-06-25,7066000.0
2018-06-26,6994000.0
2018-06-27,6858000.0
2018-06-28,6918000.0
2018-06-29,6699000.0
2018-06-30,7143000.0
2018-07-01,7031000.0
2018-07-02,7305000.0
2018-07-03,7336000.0
2018-07-04,7418000.0
2018-07-05,7381000.0
2018-07-06,7400000.0
2018-07-07,7394000.0
2018-07-08,7526000.0
2018-07-09,7518000.0
2018-07-10,7216000.0
2018-07-11,7206000.0
2018-07-12,7015000.0
2018-07-13,7079000.0
2018-07-14,7092000.0
2018-07-15,7181000.0
2018-07-16,7383000.0
2018-07-17,7494000.0
2018-07-18,8382000.0
2018-07-19,8410000.0
2018-07-20,8459000.0
2018-07-21,8321000.0
2018-07-22,8464000.0
2018-07-23,8675000.0
2018-07-24,9188000.0
2018-07-25,9161000.0
2018-07-26,9187000.0
2018-07-27,8832000.0
2018-07-28,9124000.0
2018-07-29,9229000.0
2018-07-30,9206000.0
2018-07-31,8798000.0
2018-08-01,8679000.0
2018-08-02,8685000.0
2018-08-03,8568000.0
2018-08-04,8136000.0
2018-08-05,8004000.0
2018-08-06,7999000.0
2018-08-07,8130000.0
2018-08-08,7540000.0
2018-08-09,7531000.0
2018-08-10,7434000.0
2018-08-11,7201000.0
2018-08-12,7385000.0
2018-08-13,7465000.0
2018-08-14,7129000.0
2018-08-15,7408000.0
2018-08-16,7345000.0
2018-08-17,7444000.0
2018-08-18,7332000.0
2018-08-19,7392000.0
2018-08-20,7422000.0
2018-08-21,7373000.0
2018-08-22,7548000.0
2018-08-23,7374000.0
2018-08-24,7407000.0
2018-08-25,7590000.0
2018-08-26,7545000.0
2018-08-27,7558000.0
2018-08-28,7814000.0
2018-08-29,7872000.0
2018-08-30,7717000.0
2018-08-31,7788000.0
2018-09-01,7935000.0
2018-09-02,8050000.0
2018-09-03,8122000.0
2018-09-04,8242000.0
2018-09-05,7970000.0
2018-09-06,7432000.0
2018-09-07,7395000.0
2018-09-08,7365000.0
2018-09-09,7347000.0
2018-09-10,7258000.0
2018-09-11,7162000.0
2018-09-12,7269000.0
2018-09-13,7357000.0
2018-09-14,7318000.0
2018-09-15,7368000.0
2018-09-16,7322000.0
2018-09-17,7230000.0
2018-09-18,7241000.0
2018-09-19,7186000.0
2018-09-20,7246000.0
2018-09-21,7537000.0
2018-09-22,7452000.0
2018-09-23,7470000.0
2018-09-24,7433000.0
2018-09-25,7326000.0
2018-09-26,7347000.0
2018-09-27,7315000.0
2018-09-28,7420000.0
2018-09-29,7345000.0
2018-09-30,7404000.0
2018-10-01,7331000.0
2018-10-02,7374000.0
2018-10-03,7362000.0
2018-10-04,7447000.0
2018-10-05,7463000.0
2018-10-06,7471000.0
2018-10-07,7430000.0
2018-10-08,7536000.0
2018-10-09,7499000.0
2018-10-10,7444000.0
2018-10-11,7234000.0
2018-10-12,7196000.0
2018-10-13,7177000.0
2018-10-14,7205000.0
2018-10-15,7387000.0
2018-10-16,7354000.0
2018-10-17,7318000.0
2018-10-18,7360000.0
2018-10-19,7290000.0
2018-10-20,7293000.0
2018-10-21,7318000.0
2018-10-22,7285000.0
2018-10-23,7286000.0
2018-10-24,7311000.0
2018-10-25,7282000.0
2018-10-26,7273000.0
2018-10-27,7272000.0
2018-10-28,7268000.0
2018-10-29,7142000.0
2018-10-30,7145000.0
2018-10-31,7080000.0
2018-11-01,7165000.0
2018-11-02,7198000.0
2018-11-03,7137000.0
2018-11-04,7170000.0
2018-11-05,7229000.0
2018-11-06,7218000.0
2018-11-07,7289000.0
2018-11-08,7329000.0
2018-11-09,7226000.0
2018-11-10,7250000.0
2018-11-11,7230000.0
2018-11-12,7248000.0
2018-11-13,7236000.0
2018-11-14,7140000.0
2018-11-15,6255000.0
2018-11-16,6439000.0
2018-11-17,6381000.0
2018-11-18,6406000.0
2018-11-19,5941000.0
2018-11-20,5501000.0
2018-11-21,5162000.0
2018-11-22,5156000.0
2018-11-23,5011000.0
2018-11-24,4932000.0
2018-11-25,4454000.0
2018-11-26,4400000.0
2018-11-27,4304000.0
2018-11-28,4783000.0
2018-11-29,4853000.0
2018-11-30,4543000.0
2018-12-01,4728000.0
2018-12-02,4708000.0
2018-12-03,4512000.0
2018-12-04,4543000.0
2018-12-05,4356000.0
2018-12-06,4238000.0
2018-12-07,3853000.0
2018-12-08,3782000.0
2018-12-09,3962000.0
2018-12-10,3930000.0
2018-12-11,3799000.0
2018-12-12,3844000.0
2018-12-13,3839000.0
2018-12-14,3702000.0
2018-12-15,3585000.0
2018-12-16,3644000.0
2018-12-17,3806000.0
2018-12-18,3978000.0
2018-12-19,4215000.0
2018-12-20,4469000.0
2018-12-21,4491000.0
2018-12-22,4324000.0
2018-12-23,4429000.0
2018-12-24,4666000.0
2018-12-25,4214000.0
2018-12-26,4188000.0
2018-12-27,4240000.0
2018-12-28,4084000.0
2018-12-29,4308000.0
2018-12-30,4259000.0
2018-12-31,4262000.0
2019-01-01,4180000.0
2019-01-02,4301000.0
2019-01-03,4306000.0
2019-01-04,4257000.0
2019-01-05,4299000.0
2019-01-06,4315000.0
2019-01-07,4494000.0
2019-01-08,4524000.0
2019-01-09,4440000.0
2019-01-10,4230000.0
2019-01-11,4089000.0
2019-01-12,4088000.0
2019-01-13,4055000.0
2019-01-14,3967000.0
2019-01-15,4089000.0
2019-01-16,4062000.0
2019-01-17,4031000.0
2019-01-18,4036000.0
2019-01-19,4125000.0
2019-01-20,3968000.0
2019-01-21,3969000.0
2019-01-22,3999000.0
2019-01-23,3994000.0
2019-01-24,3969000.0
2019-01-25,3936000.0
2019-01-26,3973000.0
2019-01-27,3945000.0
2019-01-28,3820000.0
2019-01-29,3801000.0
2019-01-30,3815000.0
2019-01-31,3763000.0
2019-02-01,3807000.0
2019-02-02,3816000.0
2019-02-03,3814000.0
2019-02-04,3812000.0
2019-02-05,3827000.0
2019-02-06,3769000.0
2019-02-07,3789000.0
2019-02-08,3839000.0
2019-02-09,3995000.0
2019-02-10,3963000.0
2019-02-11,3997000.0
2019-02-12,3987000.0
2019-02-13,3977000.0
2019-02-14,3976000.0
2019-02-15,3985000.0
2019-02-16,4016000.0
2019-02-17,4012000.0
2019-02-18,4175000.0
2019-02-19,4281000.0
2019-02-20,4289000.0
2019-02-21,4325000.0
2019-02-22,4363000.0
2019-02-23,4340000.0
2019-02-24,4241000.0
2019-02-25,4230000.0
2019-02-26,4234000.0
2019-02-27,4242000.0
2019-02-28,4249000.0
2019-03-01,4252000.0
2019-03-02,4252000.0
2019-03-03,4249000.0
2019-03-04,4160000.0
2019-03-05,4238000.0
2019-03-06,4248000.0
2019-03-07,4301000.0
2019-03-08,4333000.0
2019-03-09,4355000.0
2019-03-10,4317000.0
2019-03-11,4324000.0
2019-03-12,4329000.0
2019-03-13,4317000.0
2019-03-14,4347000.0
2019-03-15,4361000.0
2019-03-16,4443000.0
2019-03-17,4428000.0
2019-03-18,4442000.0
2019-03-19,4471000.0
2019-03-20,4518000.0
2019-03-21,4429000.0
2019-03-22,4494000.0
2019-03-23,4496000.0
2019-03-24,4520000.0
2019-03-25,4503000.0
2019-03-26,4463000.0
2019-03-27,4528000.0
2019-03-28,4555000.0
2019-03-29,4628000.0
2019-03-30,4609000.0
2019-03-31,4649000.0
2019-04-01,4712000.0
2019-04-02,5301000.0
2019-04-03,5543000.0
2019-04-04,5610000.0
2019-04-05,5657000.0
2019-04-06,5744000.0
2019-04-07,5863000.0
2019-04-08,6025000.0
2019-04-09,5989000.0
2019-04-10,6062000.0
2019-04-11,5845000.0
2019-04-12,5853000.0
2019-04-13,5894000.0
2019-04-14,5889000.0
2019-04-15,5970000.0
2019-04-16,5830000.0
2019-04-17,5993000.0
2019-04-18,6038000.0
2019-04-19,6054000.0
2019-04-20,6124000.0
2019-04-21,6132000.0
2019-04-22,6148000.0
2019-04-23,6464000.0
2019-04-24,6426000.0
2019-04-25,6387000.0
2019-04-26,6141000.0
2019-04-27,6110000.0
2019-04-28,6135000.0
2019-04-29,6041000.0
2019-04-30,6120000.0
2019-05-01,6139000.0
2019-05-02,6326000.0
2019-05-03,6638000.0
2019-05-04,6525000.0
2019-05-05,6685000.0
2019-05-06,6624000.0
2019-05-07,6792000.0
2019-05-08,6859000.0
2019-05-09,7072000.0
2019-05-10,7380000.0
2019-05-11,7891000.0
2019-05-12,8133000.0
2019-05-13,8751000.0
2019-05-14,9583000.0
2019-05-15,9326000.0
2019-05-16,9450000.0
2019-05-17,8573000.0
2019-05-18,8912000.0
2019-05-19,9417000.0
2019-05-20,9419000.0
2019-05-21,9520000.0
2019-05-22,9442000.0
2019-05-23,9330000.0
2019-05-24,9578000.0
2019-05-25,9603000.0
2019-05-26,9553000.0
2019-05-27,10434000.0
2019-05-28,10304000.0
2019-05-29,10403000.0
2019-05-30,10367000.0
2019-05-31,10243000.0
2019-06-01,10286000.0
2019-06-02,10451000.0
2019-06-03,10253000.0
2019-06-04,9809000.0
2019-06-05,9440000.0
2019-06-06,9324000.0
2019-06-07,9647000.0
2019-06-08,9688000.0
2019-06-09,9574000.0
2019-06-10,9665000.0
2019-06-11,9492000.0
2019-06-12,9662000.0
2019-06-13,9789000.0
2019-06-14,10206000.0
2019-06-15,10417000.0
2019-06-16,11021000.0
2019-06-17,11147000.0
2019-06-18,10901000.0
2019-06-19,10869000.0
2019-06-20,11148000.0
2019-06-21,11565000.0
2019-06-22,12449000.0
2019-06-23,12423000.0
2019-06-24,12801000.0
2019-06-25,13329000.0
2019-06-26,15208000.0
2019-06-27,14600000.0
2019-06-28,14565000.0
2019-06-29,14668000.0
2019-06-30,13920000.0
2019-07-01,12577000.0
2019-07-02,12848000.0
2019-07-03,13741000.0
2019-07-04,14250000.0
2019-07-05,13688000.0
2019-07-06,13654000.0
2019-07-07,13555000.0
2019-07-08,14160000.0
2019-07-09,14618000.0
2019-07-10,14900000.0
2019-07-11,14135000.0
2019-07-12,13979000.0
2019-07-13,13732000.0
2019-07-14,12889000.0
2019-07-15,12684000.0
2019-07-16,12561000.0
2019-07-17,11611000.0
2019-07-18,12180000.0
2019-07-19,12339000.0
2019-07-20,12570000.0
2019-07-21,12350000.0
2019-07-22,12218000.0
2019-07-23,11926000.0
2019-07-24,11684000.0
2019-07-25,11830000.0
2019-07-26,11565000.0
2019-07-27,11238000.0
2019-07-28,11321000.0
2019-07-29,11284000.0
2019-07-30,11280000.0
2019-07-31,11756000.0
2019-08-01,11839000.0
2019-08-02,12610000.0
2019-08-03,12755000.0
2019-08-04,12741000.0
2019-08-05,13892000.0
2019-08-06,13945000.0
2019-08-07,14302000.0
2019-08-08,13994000.0
2019-08-09,14134000.0
2019-08-10,13767000.0
2019-08-11,13678000.0
2019-08-12,13682000.0
2019-08-13,13199000.0
2019-08-14,12719000.0
2019-08-15,12191000.0
2019-08-16,12287000.0
2019-08-17,12514000.0
2019-08-18,12598000.0
2019-08-19,12930000.0
2019-08-20,12778000.0
2019-08-21,12171000.0
2019-08-22,12217000.0
